number,title,url,state,created_at,closed_at
123,feat/beautify the style of the VenusContainer,https://github.com/toeverything/AFFiNE/pull/123,merged,2022-08-06T10:19:32Z,2022-08-09T04:31:23Z
190,Fix: windows zoom,https://github.com/toeverything/AFFiNE/pull/190,merged,2022-08-11T07:30:11Z,2022-08-11T07:48:51Z
301,Feat/multi language support for venus,https://github.com/toeverything/AFFiNE/pull/301,merged,2022-08-19T11:18:57Z,2022-08-19T15:41:58Z
344,feat:add i18n for layout,https://github.com/toeverything/AFFiNE/pull/344,merged,2022-08-29T10:46:59Z,2022-09-02T02:16:41Z
548,feat: quick search,https://github.com/toeverything/AFFiNE/pull/548,merged,2022-12-08T08:32:04Z,2022-12-09T06:52:53Z
552,feat: quick search,https://github.com/toeverything/AFFiNE/pull/552,merged,2022-12-13T10:05:50Z,2022-12-13T10:22:01Z
555,feat: quick search support,https://github.com/toeverything/AFFiNE/pull/555,merged,2022-12-15T09:00:24Z,2022-12-15T09:03:34Z
619,chore: update the Switch To  path,https://github.com/toeverything/AFFiNE/pull/619,merged,2022-12-29T08:58:31Z,2022-12-29T12:11:07Z
627,chore: update quick search style of  slider bar,https://github.com/toeverything/AFFiNE/pull/627,merged,2022-12-30T03:04:18Z,2022-12-30T07:25:40Z
648,fix: quick search style bug,https://github.com/toeverything/AFFiNE/pull/648,merged,2023-01-01T16:15:15Z,2023-01-01T16:21:04Z
659,chore: delete the shortcut tips in slider bar,https://github.com/toeverything/AFFiNE/pull/659,merged,2023-01-03T07:38:55Z,2023-01-03T12:16:58Z
660,test: add test case for quick search,https://github.com/toeverything/AFFiNE/pull/660,merged,2023-01-03T08:24:44Z,2023-01-03T12:16:34Z
661,fix: wrong add page button position,https://github.com/toeverything/AFFiNE/pull/661,merged,2023-01-03T11:30:37Z,2023-01-03T12:15:59Z
667,feat：add i18n support,https://github.com/toeverything/AFFiNE/pull/667,merged,2023-01-04T12:05:10Z,2023-01-04T12:22:42Z
669,fix: favorite message typo,https://github.com/toeverything/AFFiNE/pull/669,merged,2023-01-05T04:48:27Z,2023-01-05T04:55:15Z
675,chore: merge master to  feat/cloud-sync,https://github.com/toeverything/AFFiNE/pull/675,merged,2023-01-06T03:01:39Z,2023-01-06T03:11:47Z
696,feat: extract i18n into a package,https://github.com/toeverything/AFFiNE/pull/696,merged,2023-01-09T06:59:24Z,2023-01-09T08:45:20Z
702,feat: language local storage support,https://github.com/toeverything/AFFiNE/pull/702,merged,2023-01-10T10:54:09Z,2023-01-10T11:43:57Z
709,feat: add sync i18n resource script,https://github.com/toeverything/AFFiNE/pull/709,merged,2023-01-11T07:47:40Z,2023-01-11T12:36:25Z
711,chore: remove searchArrowButton,https://github.com/toeverything/AFFiNE/pull/711,merged,2023-01-11T09:27:30Z,2023-01-11T10:37:49Z
712,chore: update copyright year,https://github.com/toeverything/AFFiNE/pull/712,merged,2023-01-11T09:45:17Z,2023-01-11T10:09:29Z
715,feat: add i18n keys auto sync,https://github.com/toeverything/AFFiNE/pull/715,merged,2023-01-12T05:05:27Z,2023-01-12T07:15:46Z
717,chore: remove hover tips of searchArrowButton,https://github.com/toeverything/AFFiNE/pull/717,merged,2023-01-12T09:03:48Z,2023-01-12T09:21:58Z
719,feat: merge master for update i18n,https://github.com/toeverything/AFFiNE/pull/719,merged,2023-01-12T11:00:43Z,2023-01-12T11:04:08Z
724,feat: add language switch in workspace modal,https://github.com/toeverything/AFFiNE/pull/724,merged,2023-01-13T06:06:22Z,2023-01-13T06:33:40Z
739,feat: add nav bar to the public page,https://github.com/toeverything/AFFiNE/pull/739,merged,2023-01-16T09:41:01Z,2023-02-01T05:51:32Z
743,feat:add datacenter settings style,https://github.com/toeverything/AFFiNE/pull/743,merged,2023-01-18T08:02:29Z,2023-01-19T07:39:45Z
756,feat: update translation,https://github.com/toeverything/AFFiNE/pull/756,merged,2023-02-01T02:17:52Z,2023-02-01T05:40:27Z
822,fix: retrieve lost entrance of quick search,https://github.com/toeverything/AFFiNE/pull/822,merged,2023-02-06T07:48:40Z,2023-02-07T02:20:54Z
846,fix: update quick search close function,https://github.com/toeverything/AFFiNE/pull/846,merged,2023-02-07T03:12:52Z,2023-02-07T04:15:18Z
852,fix: update search UI in public page,https://github.com/toeverything/AFFiNE/pull/852,merged,2023-02-07T04:32:24Z,2023-02-07T08:13:00Z
856,fix: retrieves missing default language,https://github.com/toeverything/AFFiNE/pull/856,merged,2023-02-07T07:04:07Z,2023-02-07T08:23:58Z
899,fix: retrieve lost cursor after closing search,https://github.com/toeverything/AFFiNE/pull/899,merged,2023-02-08T02:09:26Z,2023-02-08T22:05:15Z
913,fix: infinite call of useEffect on 404 page,https://github.com/toeverything/AFFiNE/pull/913,merged,2023-02-09T02:54:46Z,2023-02-09T03:29:54Z
919,chore: update font size of quick search,https://github.com/toeverything/AFFiNE/pull/919,merged,2023-02-09T05:03:40Z,2023-02-09T05:54:56Z
927,"chore: replace all ""favourite"" with ""favorite""",https://github.com/toeverything/AFFiNE/pull/927,merged,2023-02-09T07:24:28Z,2023-02-09T07:47:00Z
929,feat: update language,https://github.com/toeverything/AFFiNE/pull/929,merged,2023-02-09T07:49:32Z,2023-02-09T09:31:22Z
933,chore: update skiped test,https://github.com/toeverything/AFFiNE/pull/933,merged,2023-02-09T09:35:41Z,2023-02-10T04:04:04Z
952,chore: update translation,https://github.com/toeverything/AFFiNE/pull/952,merged,2023-02-13T06:18:34Z,2023-02-13T07:08:27Z
967,chore: update translation,https://github.com/toeverything/AFFiNE/pull/967,merged,2023-02-13T10:11:52Z,2023-02-13T10:13:12Z
1048,fix: assert error when toolWrapper is null,https://github.com/toeverything/AFFiNE/pull/1048,merged,2023-02-16T05:04:48Z,2023-02-16T05:38:33Z
1054,"chore: change default Workspace name to ""Demo Workspace""",https://github.com/toeverything/AFFiNE/pull/1054,merged,2023-02-16T08:06:23Z,2023-02-16T09:55:55Z
1177,fix: wrong workspace name when deleting workspace,https://github.com/toeverything/AFFiNE/pull/1177,merged,2023-02-22T05:21:48Z,2023-02-22T06:18:25Z
1357,feat: add recentlyViewed ,https://github.com/toeverything/AFFiNE/pull/1357,merged,2023-03-06T10:27:58Z,2023-03-06T18:02:51Z
1376,chore: update quick search style,https://github.com/toeverything/AFFiNE/pull/1376,merged,2023-03-07T10:07:26Z,2023-03-07T11:30:59Z
1449,fix: create page with title,https://github.com/toeverything/AFFiNE/pull/1449,merged,2023-03-09T06:22:09Z,2023-03-09T07:25:32Z
1457,fix: can't open quick search without cursor,https://github.com/toeverything/AFFiNE/pull/1457,merged,2023-03-09T09:29:36Z,2023-03-09T09:56:54Z
1459,chore: update preloading article,https://github.com/toeverything/AFFiNE/pull/1459,merged,2023-03-09T09:48:31Z,2023-03-09T09:55:04Z
1487,fix: recent still show when recent is empty,https://github.com/toeverything/AFFiNE/pull/1487,merged,2023-03-10T03:09:49Z,2023-03-10T03:45:20Z
1490,chore: add null check for create new page with title,https://github.com/toeverything/AFFiNE/pull/1490,merged,2023-03-10T03:20:22Z,2023-03-10T03:48:13Z
1493,feat: add novice guide for quick search arrow button,https://github.com/toeverything/AFFiNE/pull/1493,merged,2023-03-10T04:20:17Z,2023-03-10T06:17:27Z
1505,fix: omit items when quick search items are too long,https://github.com/toeverything/AFFiNE/pull/1505,merged,2023-03-10T08:12:09Z,2023-03-10T08:46:37Z
1512,refactor: quick search input and result,https://github.com/toeverything/AFFiNE/pull/1512,merged,2023-03-10T09:46:10Z,2023-03-10T10:00:17Z
1525,fix: wrong OS judgment,https://github.com/toeverything/AFFiNE/pull/1525,merged,2023-03-10T16:55:46Z,2023-03-10T18:06:41Z
1565,chore: update quick search style,https://github.com/toeverything/AFFiNE/pull/1565,merged,2023-03-14T05:39:50Z,2023-03-15T07:15:14Z
1717,chore: update theme color,https://github.com/toeverything/AFFiNE/pull/1717,merged,2023-03-28T04:54:48Z,2023-03-28T05:43:29Z
1734,feat: add change log,https://github.com/toeverything/AFFiNE/pull/1734,merged,2023-03-29T03:09:26Z,2023-03-30T20:17:36Z
1792,chore: add build flag for change log,https://github.com/toeverything/AFFiNE/pull/1792,merged,2023-04-03T10:37:55Z,2023-04-03T11:13:43Z
1805,feat: single page sharing support,https://github.com/toeverything/AFFiNE/pull/1805,merged,2023-04-04T03:08:22Z,2023-04-11T22:58:12Z
1808,chore: update sentence,https://github.com/toeverything/AFFiNE/pull/1808,merged,2023-04-04T03:55:08Z,2023-04-04T04:01:57Z
1832,chore: update change log style,https://github.com/toeverything/AFFiNE/pull/1832,merged,2023-04-06T12:24:55Z,2023-04-06T13:34:58Z
1846,chore: update change log style,https://github.com/toeverything/AFFiNE/pull/1846,merged,2023-04-07T09:35:05Z,2023-04-07T11:24:29Z
1891,chore: update style for share menu,https://github.com/toeverything/AFFiNE/pull/1891,merged,2023-04-12T05:48:45Z,2023-04-12T05:49:09Z
1946,chore: add translation,https://github.com/toeverything/AFFiNE/pull/1946,merged,2023-04-14T06:33:17Z,2023-04-14T07:02:44Z
1973,chore: update change log link,https://github.com/toeverything/AFFiNE/pull/1973,merged,2023-04-17T02:31:17Z,2023-04-17T02:48:30Z
2001,chore: add translation,https://github.com/toeverything/AFFiNE/pull/2001,merged,2023-04-18T05:20:27Z,2023-04-18T05:34:21Z
2010,chore: disable slider bar link item drag,https://github.com/toeverything/AFFiNE/pull/2010,merged,2023-04-18T07:07:19Z,2023-04-18T07:16:38Z
2025,feat: move theme switch and language switch to editor option menu,https://github.com/toeverything/AFFiNE/pull/2025,merged,2023-04-19T03:40:02Z,2023-04-28T09:28:52Z
2041,chore: improve disable legacy cloud,https://github.com/toeverything/AFFiNE/pull/2041,merged,2023-04-20T03:48:15Z,2023-04-20T04:25:46Z
2046,chore: update temp disable affine cloud modal style,https://github.com/toeverything/AFFiNE/pull/2046,merged,2023-04-20T06:26:11Z,2023-04-20T07:27:26Z
2107,fix: incorrect text color,https://github.com/toeverything/AFFiNE/pull/2107,merged,2023-04-24T12:41:48Z,2023-04-24T16:49:22Z
2118,chore: add changeLog to storybook,https://github.com/toeverything/AFFiNE/pull/2118,merged,2023-04-25T05:17:02Z,2023-04-25T06:24:46Z
2124,fix: theme color,https://github.com/toeverything/AFFiNE/pull/2124,merged,2023-04-25T09:25:51Z,2023-04-25T16:37:22Z
2126,fix: text overflow problem in <a> tag,https://github.com/toeverything/AFFiNE/pull/2126,merged,2023-04-25T11:14:32Z,2023-04-25T16:40:14Z
2144,feat: add onboarding for client,https://github.com/toeverything/AFFiNE/pull/2144,merged,2023-04-26T03:19:32Z,2023-05-04T07:29:17Z
2151,feat: add download tips banner,https://github.com/toeverything/AFFiNE/pull/2151,merged,2023-04-26T17:43:02Z,2023-05-09T16:07:35Z
2169,chore: update workspace setting button color,https://github.com/toeverything/AFFiNE/pull/2169,merged,2023-04-27T05:29:58Z,2023-04-27T17:55:59Z
2170,chore: update menu background color,https://github.com/toeverything/AFFiNE/pull/2170,merged,2023-04-27T05:59:01Z,2023-04-27T18:06:18Z
2171,chore: update shadow and color,https://github.com/toeverything/AFFiNE/pull/2171,merged,2023-04-27T08:10:09Z,2023-04-27T17:57:25Z
2183,chore: update menu placement,https://github.com/toeverything/AFFiNE/pull/2183,merged,2023-04-28T05:26:22Z,2023-04-28T05:40:38Z
2235,chore: optimize onboarding component style,https://github.com/toeverything/AFFiNE/pull/2235,merged,2023-05-05T02:33:29Z,2023-05-05T03:26:40Z
2238,fix: wrong menu position,https://github.com/toeverything/AFFiNE/pull/2238,merged,2023-05-05T04:54:46Z,2023-05-06T23:58:42Z
2239,chore: add border for header when in edgeless page,https://github.com/toeverything/AFFiNE/pull/2239,merged,2023-05-05T05:35:00Z,2023-05-07T00:00:04Z
2242,chore: update theme color,https://github.com/toeverything/AFFiNE/pull/2242,merged,2023-05-05T07:57:43Z,2023-05-05T20:34:02Z
2243,chore: disable navigation path,https://github.com/toeverything/AFFiNE/pull/2243,merged,2023-05-05T09:03:24Z,2023-05-05T20:33:37Z
2244,chore: update the style of help island in edgeless mode,https://github.com/toeverything/AFFiNE/pull/2244,merged,2023-05-05T10:00:11Z,2023-05-05T20:35:06Z
2281,chore: replace lang icon and update translation,https://github.com/toeverything/AFFiNE/pull/2281,merged,2023-05-09T07:56:07Z,2023-05-09T15:27:06Z
2297,refactor: tour modal,https://github.com/toeverything/AFFiNE/pull/2297,merged,2023-05-10T06:51:47Z,2023-05-10T08:11:43Z
2321,chore: update AFFiNE Cloud prompt,https://github.com/toeverything/AFFiNE/pull/2321,merged,2023-05-11T04:57:00Z,2023-05-11T05:18:13Z
2322,fix: delete modal on confirm does not close,https://github.com/toeverything/AFFiNE/pull/2322,merged,2023-05-11T05:11:08Z,2023-05-11T05:19:12Z
2365,chore: add animation for tour modal,https://github.com/toeverything/AFFiNE/pull/2365,merged,2023-05-15T08:32:06Z,2023-05-15T08:48:52Z
2372,chore: remove favorite page,https://github.com/toeverything/AFFiNE/pull/2372,merged,2023-05-15T10:07:50Z,2023-05-15T15:41:39Z
2375,chore: remove quick search tips,https://github.com/toeverything/AFFiNE/pull/2375,merged,2023-05-15T13:12:12Z,2023-05-15T15:41:10Z
2388,feat: add Japanese support and update translation,https://github.com/toeverything/AFFiNE/pull/2388,merged,2023-05-16T04:06:01Z,2023-05-16T06:21:51Z
2390,chore: add responsive styles for workspace card,https://github.com/toeverything/AFFiNE/pull/2390,merged,2023-05-16T06:51:14Z,2023-05-16T08:51:47Z
2393,fix: text overflows in the header option menu ,https://github.com/toeverything/AFFiNE/pull/2393,merged,2023-05-16T07:29:26Z,2023-05-16T09:35:58Z
2409,chore: update preloading page,https://github.com/toeverything/AFFiNE/pull/2409,merged,2023-05-17T08:18:46Z,2023-05-17T09:16:08Z
2410,chore: update prompt,https://github.com/toeverything/AFFiNE/pull/2410,merged,2023-05-17T08:50:31Z,2023-05-17T09:52:58Z
2428,chore: adjust copywriting for onboarding,https://github.com/toeverything/AFFiNE/pull/2428,merged,2023-05-18T04:51:55Z,2023-05-18T05:15:02Z
2435,fix: create workspace card responsive,https://github.com/toeverything/AFFiNE/pull/2435,merged,2023-05-18T08:21:54Z,2023-05-18T09:11:15Z
2437,chore: adjust delete description style,https://github.com/toeverything/AFFiNE/pull/2437,merged,2023-05-18T09:01:44Z,2023-05-18T09:17:38Z
2441,chore: bump icon version,https://github.com/toeverything/AFFiNE/pull/2441,merged,2023-05-18T10:23:28Z,2023-05-18T17:37:41Z
2451,chore: remove unused i18n key,https://github.com/toeverything/AFFiNE/pull/2451,merged,2023-05-19T03:23:38Z,2023-05-19T03:38:48Z
2509,chore: update download tip link,https://github.com/toeverything/AFFiNE/pull/2509,merged,2023-05-24T08:16:03Z,2023-05-24T08:43:46Z
2512,chore: update download tip link,https://github.com/toeverything/AFFiNE/pull/2512,merged,2023-05-24T09:24:54Z,2023-05-24T09:25:04Z
2516,chore: bump electron,https://github.com/toeverything/AFFiNE/pull/2516,merged,2023-05-25T03:23:18Z,2023-05-25T03:46:35Z
2536,chore: update user guide style,https://github.com/toeverything/AFFiNE/pull/2536,merged,2023-05-26T02:53:49Z,2023-05-26T04:55:06Z
2570,chore: adjust switch style,https://github.com/toeverything/AFFiNE/pull/2570,merged,2023-05-29T07:34:20Z,2023-05-29T10:40:48Z
2571,fix: updater button text overflow,https://github.com/toeverything/AFFiNE/pull/2571,merged,2023-05-29T07:52:03Z,2023-05-29T10:39:48Z
2594,fix: quick search result missing title,https://github.com/toeverything/AFFiNE/pull/2594,merged,2023-05-30T08:16:48Z,2023-05-30T08:45:01Z
2617,chore: update filter style,https://github.com/toeverything/AFFiNE/pull/2617,merged,2023-05-31T06:43:14Z,2023-05-31T07:41:17Z
2625,chore: update filter style,https://github.com/toeverything/AFFiNE/pull/2625,merged,2023-05-31T09:00:48Z,2023-05-31T09:20:19Z
2638,chore: update all page style,https://github.com/toeverything/AFFiNE/pull/2638,merged,2023-06-01T03:14:27Z,2023-06-01T04:38:15Z
2644,feat: add date picker,https://github.com/toeverything/AFFiNE/pull/2644,merged,2023-06-01T08:13:53Z,2023-06-08T09:55:17Z
2651,chore: update whats new link,https://github.com/toeverything/AFFiNE/pull/2651,merged,2023-06-01T09:26:18Z,2023-06-01T09:59:30Z
2686,fix: empty icon color error,https://github.com/toeverything/AFFiNE/pull/2686,merged,2023-06-05T09:49:04Z,2023-06-05T10:06:18Z
